Predicted Label,Confidence Score
0,0.4264937284713728
0,0.9455184302071432
1,0.6884372693554386
0,0.7200005759323103
0,0.5693828066024633
0,0.817424526536512
0,0.7423466475422853
0,0.7670810437450908
1,0.6811879894173696
1,0.4914120330564541
0,0.6722313904162667
0,0.7265742873928578
1,0.7037477894291082
0,0.8338955449943602
0,0.5176788062639495
0,0.6781474049467723
1,0.7854233356496737
0,0.6500177837120773
0,0.6935555473342968
0,0.7797278521551209
1,0.5548683143758522
0,0.5747608744087646
1,0.859322425689708
0,0.7217778693400476
0,0.6574042191768478
0,0.8829372543503995
0,0.8485480599210369
1,0.9266381379246913
0,0.8161925333691086
0,0.6299285172907242
0,0.7321268666473204
0,0.7139683347095072
1,0.856219671290835
0,0.7821623579651317
1,0.8476917236355501
0,0.9594077081032834
0,0.738566377479935
0,0.34022985658775506
0,0.8260626227006705
0,0.8942849803887913
1,0.838631088069878
0,0.6940843087263207
0,0.596156053049929
0,0.8011157637542708
0,0.6020613776504568
0,0.6188400624855663
0,0.625444780481984
0,0.8543638129280686
0,0.7075788177438265
1,0.6077567980025814
1,0.4617120172309931
0,0.8567291093438584
0,0.8399961189846811
0,0.8988822565059889
0,0.4957321901234357
0,0.6562087285909904
0,0.8266417617385139
1,0.8802888265237792
0,0.5167524376884972
0,0.6278658022920747
1,0.772392559376627
0,0.6887373169442151
1,0.534352089593938
1,0.5095180520667164
1,0.6386175402347494
1,0.5800933721725952
0,0.7939557210670536
0,0.9687652091565367
1,0.6159622744593429
1,0.6731013003736279
1,0.7740719270185208
1,0.6399097735993133
1,0.6488441731678585
0,0.5678379465835031
0,0.8062069656686196
1,0.5609294188257652
0,0.5890351572385258
0,0.5912435688359534
1,0.7942250352892489
0,0.8568803580221769
0,0.6549404169257632
0,0.6800881342140164
1,0.779095824807378
0,0.7390410236739305
0,0.6707273110975274
1,0.6948536546965698
1,0.8302746381268908
1,0.6111395781042377
1,0.8850111887853683
0,0.6800413083357155
1,0.9286593258542685
1,0.7187392791830202
0,0.39417880744553646
0,0.6024537450881664
0,0.6852776422982685
0,0.80082753211651
1,0.5966020107423541
0,0.7517765063243016
0,0.8800185454257747
1,0.6656382107017762
1,0.6089370163904738
0,0.6139821899996523
0,0.9577804618625573
0,0.6255905258669687
0,0.6581264639240905
0,0.8246140170100109
1,0.6999611145453117
0,0.49494281709560783
0,0.6715618657997986
0,0.7089213237966907
0,0.47854784757787205
0,0.7651481641047074
0,0.6151414595663334
0,0.5942002911968043
1,0.8529695788105651
0,0.9211424579093614
0,0.703466117879582
0,0.6258995043438706
0,0.6199006304058401
0,0.5912435688359534
1,0.5116293299361875
0,0.6314846179925603
1,0.8746184966391883
0,0.513706274290084
1,0.8165633662641603
0,0.8616363446848728
0,0.7937774036210251
1,0.46016720500168007
0,0.48377868022238635
0,0.5798116777620579
0,0.8931169546002231
1,0.877730323221937
1,0.7259919024643364
1,0.7077515478686365
0,0.7282636427978675
0,0.6267595388676594
0,0.8106807820705781
0,0.725534251149373
0,0.43971721474774517
1,0.798369518108923
0,0.8312963448134565
0,0.8198890164081808
0,0.766054049288444
0,0.6694978290256517
0,0.7413366720187515
0,0.3032157424503361
0,0.627625228353911
0,0.539930510620501
0,0.5551285143981106
1,0.8822717904801795
0,0.8172898863624438
0,0.6475755588559792
0,0.5217212545366177
0,0.7318811570156016
1,0.7962989365753994
1,0.5778365747576562
0,0.7818432816149391
1,0.7858190017207156
1,0.34203194887845334
1,0.23056300120252193
1,0.847435891731364
0,0.8301622045921517
1,0.5942824722404596
1,0.6512017345525314
1,0.6958661410014484
1,0.5399640599543789
0,0.8537826231958489
0,0.6298433836020361
1,0.7874828710553295
0,0.669149351970425
0,0.5860186857015035
1,0.5757601923758893
1,0.8932337886185518
1,0.7330657127582783
1,0.938472263202516
0,0.9018429228316481
0,0.6576265189809165
0,0.7922099329191715
0,0.4885818057864393
0,0.7710437154855089
1,0.5551782871979902
0,0.8198904015663201
0,0.44905952256294723
1,0.6810756309930741
1,0.9183082798593108
0,0.7954904865820582
0,0.5378307468399204
0,0.6886438480800251
0,0.7571633214185791
1,0.5325830361958515
0,0.9543743961043094
0,0.650527234951727
0,0.06483263051546795
0,0.6763159731006394
1,0.7515427618723078
0,0.4047022926446956
0,0.7399684203733975
1,0.8750191429422413
0,0.848905894785779
0,0.6823225430380639
1,0.8749793268158161
0,0.7516073942183469
0,0.654584693855604
1,0.4591336699665539
1,0.7152916689450146
0,0.7518430444075789
0,0.8966768852537854
0,0.7174961311380602
0,0.698867751638668
0,0.7136906765971971
0,0.8763612643220215
0,0.824042117337078
0,0.8171238345923018
1,0.7316255007703022
1,0.47497590069528584
1,0.7259005946702521
1,0.8655742524541202
0,0.6908162382120205
1,0.6691950276995611
0,0.7074883999443935
1,0.2791123853382743
0,0.6274974685888458
1,0.5304826335871956
1,0.9382014812478636
0,0.7568292833824579
0,0.4375324553862956
1,0.6918189317879051
1,0.45538725163961224
0,0.6606923721937625
0,0.7046186051073495
0,0.5685470059590392
0,0.84648840605998
0,0.6879480212692846
0,0.7053229472250564
1,0.386882784219754
1,0.6458808817438335
1,0.6316604378783484
0,0.5981554235169669
0,0.6727230680039595
1,0.8351965092556253
0,0.9149309868289102
0,0.6442594428479275
1,0.7124959040318497
1,0.7123544359448912
0,0.7279049982577717
0,0.8242892322135267
0,0.7269000362214406
1,0.7855763789108882
0,0.4978515373495601
0,0.40629028931610667
0,0.4794579135650875
0,0.8760823065304767
0,0.7154302203679916
0,0.580570577419184
0,0.5559821067580359
0,0.7021692772124188
1,0.6704810603201392
1,0.6878371859925907
0,0.8553929991780275
1,0.4351766903726634
1,0.7122684674566006
1,0.8439691284882855
0,0.7174962497028821
1,0.946090083355151
0,0.7192165567854508
0,0.5457707361912767
0,0.7463034566097885
0,0.7101127239587319
1,0.6848159786450939
0,0.9815428125541809
1,0.8858113216112972
0,0.31236617509790887
1,0.7375052845757653
0,0.5617315733544332
0,0.8725991890002767
1,0.8355792133132578
0,0.666817546273656
0,0.7872581453113211
0,0.8114131987588377
1,0.7308511533367701
0,0.8535520921413379
1,0.7977193788823532
1,0.6123195724338606
1,0.643348188177933
0,0.6880369547369443
1,0.8623524047280728
0,0.9174369801811377
0,0.7610169167817006
0,0.7765891372336159
0,0.6899467268255101
1,0.4533347783624512
0,0.8130801751985627
0,0.6507793715115462
0,0.6749292748798685
0,0.6394051437629154
1,0.6259367510746758
0,0.8313622544820677
1,0.6089935491171031
0,0.8606336368130787
1,0.7929083535065866
1,0.6572466536130323
1,0.8163989458637823
0,0.7675668588924773
1,0.5001738500599201
1,0.48765481181581205
0,0.8060293949538757
0,0.8060293949538757
0,0.5611345118586784
0,0.6489573683622019
0,0.7568981885475959
0,0.715480127309021
0,0.47862595621199444
1,0.6860165254681206
1,0.5690821065757325
0,0.5915424750893687
0,0.7179522803243423
0,0.6512780635291153
0,0.8808935996467995
0,0.8104868513343575
1,0.8958607441742752
0,0.2909226661048758
0,0.9314237884222667
0,0.6049061018498925
0,0.2205760581928673
1,0.7867089660708133
1,0.6748287926507328
0,0.8246930193891244
0,0.44955569924888683
1,0.9263298866038813
0,0.9322142778452778
1,0.8419324663797132
1,0.5821505486108234
1,0.8642213508423366
0,0.7082317099873512
0,0.7376944620636989
0,0.494838107814211
0,0.7019147487828307
0,0.7192934173928097
1,0.4902771793730878
1,0.7133820860481916
1,0.7628372916091599
0,0.7150302582982335
1,0.8849273403375032
0,0.7247242550407373
0,0.566618363173216
0,0.7740684152418742
1,0.4725198412253149
0,0.5930984013490448
0,0.6111410929086732
0,0.7831589331015
0,0.49674462230219163
0,0.5477075447717511
0,0.6693031060746537
1,0.7826552011420278
0,0.7237555373239932
0,0.6807706772056265
0,0.6048082598462705
0,0.34668036299366134
0,0.9018151502010378
0,0.838297908775757
0,0.9035879069548327
0,0.7594262669151559
0,0.964735322067174
0,0.6532417600234484
0,0.8094206840111826
1,0.756819557056318
1,0.8540437171036872
1,0.911312156274224
0,0.17377267332075996
0,0.7877897326347268
0,0.6136030636693695
0,0.9011919231421717
0,0.8090797376356205
0,0.7761380167809394
0,0.5720003617181655
0,0.7273107302080916
0,0.8368555139234468
0,0.4048059073931576
0,0.6089211637440375
0,0.614559859785355
0,0.6607719200869495
0,0.5180902996227956
1,0.5199424364149623
0,0.596633241748537
0,0.7581246808718145
0,0.8384838619554911
0,0.5022203501215392
0,0.6906353367215454
0,0.5373643057707961
1,0.5676226816818266
0,0.648578295429006
1,0.806326992585063
0,0.938390711743826
0,0.7322184747893195
0,0.752527795586047
1,0.8063698562061513
0,0.7445713248179653
1,0.6898374151006379
1,0.5622400839634794
0,0.8635650332519972
0,0.6464178018666153
0,0.7041904538184864
0,0.5212718476282021
1,0.8573677090675265
0,0.8963603701553493
1,0.7617457457051546
1,0.6129829723287687
0,0.7222324856835127
0,0.629302767687792
1,0.6819233571811316
1,0.8547403514856232
1,0.9290426709100637
1,0.4826462734774499
0,0.8828920125948675
0,0.5855667042074011
1,0.34155520641848347
0,0.9093919851250143
1,0.7879865317479237
1,0.8118363694851403
0,0.7616332729529908
0,0.8862933769541766
0,0.6045012084669967
0,0.7191672732860247
1,0.8046764777110224
0,0.5560889220256331
1,0.8921877822417085
0,0.4811259372119686
0,0.7426670207569336
0,0.7535775042039775
0,0.564547905383415
0,0.8140450136114266
0,0.788487020294828
1,0.6316977082048063
1,0.8062014060407758
0,0.7764285555055899
0,0.686949913022395
0,0.749862199935079
1,0.6412723349731679
1,0.5955770154240339
1,0.679228699953794
0,0.7641148699176943
0,0.6513385661028348
1,0.45452252637210866
0,0.6709980393965788
0,0.7182800927821031
0,0.49833265961139595
0,0.8049947074743333
0,0.7027835869260632
0,0.4976338883332183
0,0.6329521006224297
1,0.496954353796759
1,0.5674732029394671
0,0.6935915450225266
0,0.7262481996741317
0,0.6692400227142988
1,0.5868865578578979
0,0.8045157363659088
0,0.7752849345004225
0,0.6590061122587916
0,0.38132172178351653
0,0.7776599251868794
0,0.8685289030346393
0,0.5902146810659942
1,0.5380562986351207
0,0.7192702815170999
0,0.6177401964515149
1,0.7620063723064687
1,0.6667769909538723
0,0.6486202089939934
0,0.7877898097070877
1,0.7176357125846978
1,0.9641478040307168
0,0.714697896683332
1,0.5845905577414636
0,0.6399047014883376
1,0.649241583557624
1,0.7194608628759583
0,0.7078295853724335
0,0.920778345780353
1,0.5062766199170008
0,0.8345571317213358
1,0.8029271638152011
0,0.8576272768179417
1,0.6142463738545955
1,0.8109036348917608
0,0.797691012221225
0,0.7884224579171721
0,0.9177990646626528
1,0.5516675086502356
1,0.7174129319472988
0,0.6758386466701125
0,0.43310381565439426
1,0.7701632978165047
0,0.6544921133086208
0,0.7534950478264799
1,0.8671192181960414
1,0.8072595642343525
0,0.7806593059918835
1,0.7771894518039348
0,0.7583161842032538
0,0.8582841139952336
0,0.6844457543154482
0,0.685416540766588
0,0.22274535857828215
0,0.716952109183182
1,0.8091581001635932
1,0.8190591848273231
1,0.8267052430819816
0,0.535237503297905
1,0.6348342142574384
0,0.7435225447889973
1,0.8970019052609121
0,0.7034702164775127
1,0.5918086583478073
0,0.592707982336611
1,0.6810232469604173
1,0.6170097075838066
0,0.7109392345413625
1,0.7654693401022781
1,0.5711799616247107
0,0.9048908195191101
0,0.5259462609380918
0,0.6147956621994591
1,0.6452277018139088
0,0.5196910608588101
0,0.5749126207886062
1,0.7915960024119846
1,0.8819444838676745
1,0.5393769958706127
1,0.7273670553117415
0,0.5448901628788275
0,0.8276890416627831
0,0.7073397436969853
0,0.6099443630548174
0,0.7758954398345248
0,0.4457040140548536
1,0.7393366537762311
0,0.896840789006491
0,0.8204239610741937
0,0.7041351084306241
0,0.5758118466293614
0,0.6433185765633993
0,0.6518292935005787
0,0.6877545025558115
1,0.4437203665233407
0,0.7547822621392029
0,0.873036237505948
0,0.6017656488872967
1,0.8690050834248064
0,0.8282277953114957
0,0.6832043431785083
0,0.7855910211757016
1,0.8428426460407679
1,0.38763605652654143
1,0.458734167535813
0,0.6119952584884583
1,0.7927393770847295
0,0.6042626816258649
0,0.8042134624821715
0,0.7766815782516673
0,0.8062720063413195
1,0.6544202144177914
1,0.5083318638341234
1,0.7218941348549301
0,0.5085412040341684
1,0.8892421520752904
0,0.6497952605874479
1,0.768898782194397
0,0.5807431415402273
1,0.8094991758041896
0,0.7728204008267684
1,0.8472943860829422
0,0.5656873734606009
0,0.5680479543557242
1,0.6721366500655273
0,0.4498780546457799
1,0.9150245874315925
0,0.6001662532874785
1,0.7219959743042186
0,0.5636163447115683
0,0.6136092019043242
1,0.8856927606688537
0,0.7905121077030746
1,0.7439320907539793
0,0.4668074703798144
0,0.6164255533871745
1,0.6589257438724547
1,0.6796345059326052
1,0.46685630453797233
0,0.588160434815812
1,0.7980347638304126
0,0.578936260628837
0,0.8693330399606873
0,0.9917741109956093
0,0.8208164982572379
1,0.8048818982246837
0,0.8499453843157181
0,0.5577650865196981
0,0.724388870471486
0,0.7215416085798807
0,0.614959232349138
0,0.8299168018158802
0,0.6102066327279678
1,0.959779780698655
1,0.788489852572446
1,0.6308834038334192
0,0.8798704295296575
0,0.8665624624784162
0,0.8275396432826703
1,0.5713877414697275
1,0.7469813928600666
0,0.7020468619163548
0,0.6188217400451721
0,0.535210250833082
0,0.8029345945925025
0,0.8446878922102186
0,0.6958702732487718
0,0.7409149729815995
0,0.7841351028420769
1,0.6959462927753208
0,0.7162958327799992
1,0.9095691175233406
1,0.8453551855749099
1,0.6910826329491515
0,0.6316367542902469
0,0.8501727973000808
0,0.6934473290213325
0,0.6180776976515918
0,0.8019766861979558
0,0.7019477219588961
1,0.7654357404674521
1,0.8176996061271817
1,0.6385881778320879
0,0.6700624620364936
1,0.5775323406906581
0,0.6762135779659628
1,0.705988181102412
0,0.5777423831964167
0,0.8618059338235927
1,0.7564716948586904
1,0.8246508016223566
0,0.60678042537729
1,0.6879453605453348
0,0.7553872081280831
0,0.9112394233840799
0,0.6884139146345845
0,0.5340430134778975
0,0.7343127730343348
0,0.6680982866816447
0,0.6896854364608728
1,0.6350368170907807
0,0.6679377232442586
1,0.8171654782455241
1,0.7978808459218217
0,0.8062345911776749
1,0.8995482196694652
0,0.7023460299153266
1,0.47030732533189534
0,0.27985394842574085
0,0.6394963427377472
0,0.6465143473088364
0,0.6361382038896208
0,0.3595592558860793
1,0.7455324724758692
0,0.5939929290444537
0,0.7645878323087952
0,0.1430486960063574
0,0.5667933161449614
1,0.6938690089645005
1,0.8188592196442656
1,0.567522068614724
0,0.6385146110858824
1,0.7324605221294097
0,0.48832883259198445
0,0.6969896991983625
1,0.8090982012221957
1,0.7706263299545891
1,0.7015669325697476
1,0.6268835327099237
1,0.49199752563779275
0,0.4210717009049312
1,0.9460304346402143
1,0.5894579603340737
0,0.46248777098826155
0,0.7098313797592672
0,0.7529821770639941
1,0.7635789632085407
0,0.7765716480096012
1,0.6044290838786139
0,0.7017284059745394
0,0.6353954560492461
0,0.9559950166934774
0,0.6809120705200575
1,0.4305848323041467
0,0.5695676479899809
0,0.49998444044742485
1,0.8806194706608305
1,0.9725928110942786
0,0.7601543882038571
0,0.8781665978487693
0,0.7658346197415583
0,0.646886144675983
0,0.6881474013453841
1,1.0014856555162766e-07
0,0.6979214451039117
0,0.9889857515959382
1,1.0014856555162766e-07
0,0.7325708425271446
0,0.7822683751369732
0,0.7673650913103418
0,0.7014029592224962
1,0.8702885360254458
1,0.7264076729266886
0,0.8378197482500686
0,0.8388216466475231
1,0.892752318572175
0,0.8431800660875776
0,0.7101598947107757
0,0.6715028975266494
0,0.6069029793375803
1,0.38455717119326693
0,0.9234547848766276
0,0.704832545814468
0,0.6833454179251466
0,0.7328717143047817
1,0.8751268835617763
0,0.6628413571271975
0,0.8547242062965983
0,0.6129943094904815
1,0.8756926621169211
0,0.6239395111066318
0,0.7234545387349678
0,0.7294648212974209
1,0.8637684399288204
0,0.847747465147771
1,0.4802625037868259
1,0.876585493966693
0,0.75695355010033
0,0.8025410941362091
0,0.9163816667439557
1,0.6505651422290825
1,0.5680610168259019
1,0.5567204036552365
0,0.39425050841596765
1,0.5967596885570862
0,0.958858762700793
1,0.35679959051417187
1,1.0014856555162766e-07
0,0.6879656526431839
0,0.8115987181168818
1,0.8106874177523531
1,0.6039268602231214
0,0.6879656526431839
1,0.9036237873159277
1,0.9171150843847019
0,0.29832436514101823
1,0.6488441799160092
0,0.6441903469862409
1,0.8475892141374275
0,0.671284946989488
0,0.8705411531856356
0,0.7929278701243359
1,1.0014856555162766e-07
0,0.7649004260495312
0,0.6830023017701589
1,0.8102045197840515
1,0.7252466722598299
1,0.6046626239457872
0,0.6427122530391569
0,0.7417616063645072
1,0.641565726582717
1,0.7737669306648903
0,0.631054550820636
1,0.7082275740772641
0,0.715880993289086
0,0.7275645565506059
1,0.701982485566859
0,0.6936343920442698
1,0.8753943586107629
0,0.7243036785781722
0,0.7929925738003707
0,0.7644775360491578
0,0.7416030619552814
0,0.6730887878485929
0,0.7851173878471944
0,0.3263201803502642
0,0.8966076223983483
0,0.5370548107870006
1,0.545218543757964
0,0.820674963052744
1,0.852450387842298
1,0.9406967837436819
1,0.571922187513614
0,0.7422601814710943
0,0.5091807796235466
1,0.8540415910239086
1,0.8039751942304598
1,0.6152344586128022
1,0.5783875860812099
1,0.4655235392903022
1,0.7883733795679211
0,0.7957419858196513
0,0.6528255713859908
1,0.49297042402356783
0,0.5700979761858682
1,0.7433072850126031
1,0.7349528833529079
1,0.6472181249144695
1,0.41745369309716585
1,0.9129147990985177
0,0.6458701170307929
0,0.8315219630852795
0,0.4954032369225474
0,0.8851239646664113
0,0.6890298058222419
0,0.8524111357499247
0,0.8537545431133365
0,0.7475151499755466
1,0.6760783665907893
1,0.0
1,0.8943530247520644
0,0.7399167714965303
1,0.7592872791430179
0,0.639717367781236
1,0.7131696577923169
1,0.9204659042861293
1,0.641741694567795
1,0.6727564575818973
1,0.6324394863587066
1,0.8542920795325591
0,0.6570957723952779
0,0.6472285937100681
0,0.7479486454304308
0,0.7878395914548497
0,0.30964607402311317
1,0.5640569812706355
1,0.8523007817874073
1,0.5483128719428163
1,0.8842365466341287
0,0.8048831103837772
0,0.7671604981740194
1,0.7641137213863917
0,0.6553566567391811
1,0.7732835385516791
0,0.5264464182219151
1,0.8357877381988064
1,0.8213012720779902
1,0.5934135186989148
0,0.4602501891169082
1,0.7797100742657388
0,0.5997802355320627
1,0.9578912302800543
0,0.7355571602523229
0,0.6488820788886879
1,0.7166878687639404
1,0.7755229258130962
1,0.589306881580961
0,0.7426299539758503
0,0.6342357596487326
1,0.9496000916676597
1,0.9428014520700192
1,0.6639209607197193
1,0.7194911550686145
1,0.6778838061238469
0,0.9171650138199607
1,0.7657254692694535
0,0.9466448420397205
0,0.6586886586314664
1,0.7220378263483167
0,0.5032949867546137
1,0.5096021930572879
1,0.8652170785868545
0,0.5035472694489911
1,0.8700081491143005
1,0.7972199636571772
0,0.5160250531926086
0,0.5519157040496472
1,0.7975316892043272
0,0.31626727924751474
1,0.7264222495888797
0,0.8049193162109587
0,0.7532845615513667
0,0.8379540265503035
0,0.554675858179883
1,0.0
0,0.7705896020409646
0,0.8395613906805225
0,0.6335741947646532
0,0.6744097132664709
1,0.6430432518889463
1,0.4542611711813558
1,0.9665538981014972
0,0.8241966078016021
1,0.9305290612295523
1,0.8415449038515963
0,0.710282895740854
0,0.6602460799897705
0,0.5545313893066157
1,0.7069210452855127
1,0.5444624116880228
0,0.6987910966970197
0,0.8329033995602324
1,0.8891465258225978
0,0.671993495585977
0,0.3738686453775023
0,0.8963301526067895
0,0.7530470208612768
0,0.6434769257254451
0,0.7149144538754202
0,0.950605621113471
1,0.8389888593258725
0,0.7508599857617709
1,0.9306824132883064
1,0.0
0,0.772624722130567
1,0.5461349479790922
0,0.6259531599359327
0,0.8753603369732669
0,0.3956782769273902
0,0.9462806989154394
0,0.7179059353604031
0,0.6052994991324283
1,0.6980687064392985
0,0.6819874847400256
1,0.6544546025864989
0,0.7404009277965901
0,0.7326739523583953
0,0.8855528040689822
1,0.8716864433055286
0,0.5090710379523238
0,0.32093637946926623
0,0.31718368602064595
0,0.816657628247919
1,0.42674828843008517
0,0.7438154406177002
1,0.7378629535865607
1,0.0
0,0.5380414860869728
0,0.49064713590164666
1,0.7957025473464034
0,0.7573154323171007
1,0.8385824080052283
0,0.9574698349500931
1,0.8297262930965958
0,0.7034329117039615
0,0.6825531658857569
1,0.4551460768269133
1,0.8751458898172061
1,0.6919549861954013
0,0.39110299394043546
0,0.6572528362229575
1,0.6546594668376179
1,0.8090368712362899
1,0.8638108274549924
0,0.5597491621686563
0,0.6229439278017226
1,0.6248038610473952
0,0.6062239506895695
1,0.6554084461210965
0,0.65638997703936
1,0.7875398785009672
0,0.703460706045626
0,0.6478622843935824
1,0.6300949033333968
1,0.7028864318712582
0,0.6907662072208112
1,0.8225359191746632
0,0.6378173776698512
0,0.7000039492278105
1,0.8153376249238473
0,0.6905610467842396
1,0.7675897244503416
0,0.8444707045027029
1,0.8602153448405281
0,0.5923097954150103
0,0.13520364180986966
0,0.09080311171390598
0,0.405783919881763
1,0.6120179001738297
